Discipline,Semester,Category,Credits,Course Code,Course Title,Mandatory,Weightage,Hardness
FYUGP Economics,4,SEC,3,UK4SECECO200,Securities Market Analysis,0.0,0.06,0.18
FYUGP Economics,4,SEC,3,UK4SECECO201,Logistics and Transportation Economics,0.0,0.06,0.18
FYUGP Economics,5,SEC,3,UK5SECECO300,Start-Up Management,0.0,0.06,0.18
FYUGP Economics,5,SEC,3,UK5SECECO301,Environmental Impact Assessment,0.0,0.06,0.18
FYUGP Economics,6,SEC,3,UK6SECECO300,Introduction to Academic Writing in Social Science,0.0,0.06,0.18
FYUGP Economics,6,SEC,3,UK6SECECO301,Data Analysis in spreadsheet and R,0.0,0.06,0.18
FYUGP Electronics,4,SEC,3,UK4SECELE200,Advanced 3D Printing & PCB Design,0.0,0.06,0.18
FYUGP Electronics,4,SEC,3,UK4SECELE201,Safety Engieering,0.0,0.06,0.18
FYUGP Arabic,6,SEC,3,UK6SECARA300,Professional Translation,0.0,0.06,0.18
FYUGP BA Music,4,SEC,3,UK4SECMUS201,Skill of Veena Playing,0.0,0.06,0.18
FYUGP BA Music,5,SEC,3,UK5SECMUS301,Creative skills in Music - 1,0.0,0.06,0.18
FYUGP BA Music,6,SEC,3,UK6SECMUS301,Creative skills in Music - 2,0.0,0.06,0.18
FYUGP Biochemistry,4,SEC,3,UK4SECBCH200,Enzyme: Isolation and analysis,0.0,0.06,0.18
FYUGP Biochemistry,4,SEC,3,UK4SECBCH201,Diagnostic Biochemistry,0.0,0.06,0.18
FYUGP Biochemistry,5,SEC,3,UK5SECBCH300,Basic Techniques in Biochemistry,0.0,0.06,0.18
FYUGP Biochemistry,5,SEC,3,UK5SECBCH301,Quality Asurance and Quality Control,0.0,0.06,0.18
FYUGP Biochemistry,6,SEC,3,UK6SECBCH300,Analytical biochemistry,0.0,0.06,0.18
FYUGP Biochemistry,6,SEC,3,UK6SECBCH301,Cell culture techniques,0.0,0.06,0.18
and Industrial,4,SEC,3,UK4SECMBY201,Food Quality Assurance,0.0,0.06,0.18
and Industrial,4,SEC,3,UK4SECMBY202,Food Quality Control,0.0,0.06,0.18
and Industrial,5,SEC,3,UK5SECMBY301,Mushroom Cultivation,0.0,0.06,0.18
and Industrial,6,SEC,3,UK6SECMBY301,Scientific Writing and Presentation,0.0,0.06,0.18
FYUGP Biotechnology,4,SEC,3,UK4SECBIT200,Bioassessment and Biomonitoring,0.0,0.06,0.18
FYUGP Biotechnology,4,SEC,3,UK4SECBIT201,Basics of phytochemistry and medicinal plant based industry,0.0,0.06,0.18
FYUGP Social Work,6,SEC,3,UK6SECSWK304,Option 2: Academic Writing,0.0,0.06,0.18
FYUGP Botany,6,SEC,3,UK6SECBOT302,Indoor Gardening and Terrarium Techniques,0.0,0.06,0.18
FYUGP Botany,6,SEC,3,UK6SECBOT303,Hydroponics and Aquaponics,0.0,0.06,0.18
FYUGP BPA Music,4,SEC,3,UK4SECMUV201,Creative Music-I,0.0,0.06,0.18
FYUGP BPA Music,5,SEC,3,UK5SECMUV301,Creative Music – II,0.0,0.06,0.18
FYUGP BPA Music,6,SEC,3,UK6SECMUV301,Creative Music – III,0.0,0.06,0.18
FYUGP BPA Veena,4,SEC,3,UK4SECVNA201,Creative Music,0.0,0.06,0.18
FYUGP BPA Veena,5,SEC,3,UK5SECVNA301,Advanced Varnas & Group Kritis,0.0,0.06,0.18
FYUGP BPA Veena,6,SEC,3,UK6SECVNA301,Veena Concert,0.0,0.06,0.18
FYUGP BPA Violin,4,SEC,3,UK4SECVIO200,Creative Music-I,0.0,0.06,0.18
FYUGP BPA Violin,5,SEC,3,UK5SECVIO300,Creative Music –II,0.0,0.06,0.18
FYUGP BPA Violin,6,SEC,3,UK6SECVIO300,Mini Concert,0.0,0.06,0.18
FYUGP Chemistry,4,SEC,3,UK4SECCHE200,WATER QUALITY ANALYSIS,0.0,0.06,0.18
FYUGP Chemistry,4,SEC,3,UK4SECCHE201,PRACTICAL SKILLS IN CHEMISTRY,0.0,0.06,0.18
FYUGP Chemistry,5,SEC,3,UK5SECCHE300,ANALYTICAL SKILLS,0.0,0.06,0.18
FYUGP Tamil,5,SEC,3,UK5SECTAM300,Kanini Tamil,0.0,0.06,0.18
FYUGP Biotechnology,4,SEC,3,UK4SECBIT202,DATA SCIENCE AND BIOTECHNOLOGY,0.0,0.06,0.18
FYUGP Social Work,6,SEC,3,UK6SECSWK305,Option 3: Statistical Package for Social Sciences (SPSS),0.0,0.06,0.18
FYUGP Sociology,4,SEC,3,UK4SECSGY218,Life Skill Education,0.0,0.06,0.18
FYUGP Sociology,4,SEC,3,UK4SECSGY219,Skils for Social Innovation,0.0,0.06,0.18
FYUGP Sociology,5,SEC,3,UK5SECSGY307,Skills for Academic writing,0.0,0.06,0.18
FYUGP Sociology,5,SEC,3,UK5SECSGY308,Skills for Social Audit and Social Complaince,0.0,0.06,0.18
FYUGP Sociology,6,SEC,3,UK6SECSGY417,Data Sources and Reference Managment:Skills and Tool,0.0,0.06,0.18
FYUGP Sociology,6,SEC,3,UK6SECSGY418,Participatory Learning and Action:Tools and methods,0.0,0.06,0.18
FYUGP Statistics,4,SEC,3,UK4SECSTA201,STATISTICAL ANALYSIS USING PYTHON,0.0,0.06,0.18
FYUGP Statistics,4,SEC,3,UK4SECSTA202,STATISTICAL ANALYSIS USING R,0.0,0.06,0.18
FYUGP Statistics,5,SEC,3,UK5SECSTA301,DATA ANALYSIS WITH R,0.0,0.06,0.18
FYUGP Statistics,5,SEC,3,UK5SECSTA302,REPORT WRITNG USING LATEX,0.0,0.06,0.18
FYUGP Statistics,6,SEC,3,UK6SECSTA301,STATISTICAL COMPUTING USING R,0.0,0.06,0.18
FYUGP Statistics,6,SEC,3,UK6SECSTA302,STATISTICAL COMPUTING USING PYTHON,0.0,0.06,0.18
FYUGP Tamil,4,SEC,3,UK4SECTAM200,Padaippu Kalai,0.0,0.06,0.18
FYUGP Zoology,6,SEC,3,UK6SECZOO301,Ornamental Fish production and Aquarium Management,0.0,0.06,0.18
FYUGP English,2,AEC,3,UK2AECENG109,"Literature, Law, and Culture II",0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG108,"Literature, Language, and Culture II",0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG107,Language for Developmental Studies II,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG106,ENGLISH FOR SOCIAL SCIENCES II,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG105,"Reflections on Language, Literature, and Society 2",0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG104,Business Communication II,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG103,Science Through the Prism of English 2,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG102,"Food, Literature and Culture 2",0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG101,"Literature, Language, and Performing Arts 2",0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG100,Voices of Humanity 2,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG113,Listening and Speaking in English,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG112,English Grammar and Communication,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG111,"Technology, Science, and Imagination I",0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG110,Reading Literature I,0.0,0.05,0.15000000000000002
FYUGP Hindi,2,AEC,3,UK2AECHIN102,VYAVAHARIK HINDI,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG111,"Technology, Science, and Imagination II",0.0,0.05,0.15000000000000002
FYUGP Hindi,2,AEC,3,UK2AECHIN100,HINDI SANRACHNA AUR WEB LEKHAN,0.0,0.05,0.15000000000000002
FYUGP Hindi,1,AEC,3,UK1AECHIN104,HINDI GADYA,0.0,0.05,0.15000000000000002
FYUGP Hindi,1,AEC,3,UK1AECHIN103,HINDI NATAK,0.0,0.05,0.15000000000000002
FYUGP Hindi,1,AEC,3,UK1AECHIN102,HINDI KAVITA,0.0,0.05,0.15000000000000002
FYUGP Hindi,1,AEC,3,UK1AECHIN101,HINDI KAHANI,0.0,0.05,0.15000000000000002
FYUGP Hindi,1,AEC,3,UK1AECHIN100,HINDI EKANKI,0.0,0.05,0.15000000000000002
FYUGP German,2,AEC,3,UK2AECGER106,BUSINESS GERMAN - II,0.0,0.05,0.15000000000000002
FYUGP German,2,AEC,3,UK2AECGER105,ELEMENTARY GERMAN - II,0.0,0.05,0.15000000000000002
FYUGP German,2,AEC,3,UK2AECGER104,BASIC GERMAN - II,0.0,0.05,0.15000000000000002
FYUGP German,1,AEC,3,UK1AECGER103,BUSINESS GERMAN - I,0.0,0.05,0.15000000000000002
FYUGP German,1,AEC,3,UK1AECGER102,ELEMENTARY GERMAN - I,0.0,0.05,0.15000000000000002
FYUGP German,1,AEC,3,UK1AECGER101,BASIC GERMAN - I,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG113,Reading and Writing in English,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG112,English Grammar and Communication,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL105,ചലച്ചിത്രഗാനപഠനം,0.0,0.05,0.15000000000000002
FYUGP English,2,AEC,3,UK2AECENG110,Reading Literature II,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL103,കേരളീയ ഗാനപാരമ്പര്യം,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL102,കേരളീയ ഭക്ഷ്യസംസ്കൃതി,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL101,സർഗ്ഗാത്മകരചന,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL100,പ്രചോദനാത്മകസാഹിത്യം,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL107,കഥാലോകം,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL106,കാവ്യഭാഷയും സംവേദനവും,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL105,ഭാഷയും ഭാവനയും,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL104,ജനപ്രിയഭാഷാ - വ്യവഹാരങ്ങൾ,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL103,നവസാങ്കേതികതയും ഭാഷയും,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL102,ഭാഷാപരിചയം,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL101,സിനിമയും ഭാഷയും,0.0,0.05,0.15000000000000002
FYUGP Malayalam,1,AEC,3,UK1AECMAL100,ഭാഷാകേളീപഠനം,0.0,0.05,0.15000000000000002
FYUGP Hindi,2,AEC,3,UK2AECHIN104,HINDI PATRAKARITA,0.0,0.05,0.15000000000000002
FYUGP Hindi,2,AEC,3,UK2AECHIN103,HINDI CINEMA,0.0,0.05,0.15000000000000002
FYUGP Hindi,2,AEC,3,UK2AECHIN101,"JEEVANI, AATMAKATHA AUR SOCIAL MEDIA",0.0,0.05,0.15000000000000002
FYUGP Tamil,2,AEC,3,UK2AECTAM102,Ilakkiya Tamil,0.0,0.05,0.15000000000000002
FYUGP Tamil,2,AEC,3,UK2AECTAM101,Sirappu Tamil,0.0,0.05,0.15000000000000002
FYUGP Tamil,2,AEC,3,UK2AECTAM100,Pothu Tamil,0.0,0.05,0.15000000000000002
FYUGP Tamil,1,AEC,3,UK1AECTAM102,Naveena Tamil,0.0,0.05,0.15000000000000002
FYUGP Tamil,1,AEC,3,UK1AECTAM101,Samakaala Tamil,0.0,0.05,0.15000000000000002
FYUGP Tamil,1,AEC,3,UK1AECTAM100,Ikkala Tamil,0.0,0.05,0.15000000000000002
FYUGP Russian,2,AEC,3,UK2AECRUS107,Business Russian,0.0,0.05,0.15000000000000002
FYUGP Russian,2,AEC,3,UK2AECRUS106,Functional Russian,0.0,0.05,0.15000000000000002
FYUGP Russian,2,AEC,3,UK2AECRUS105,Communicative Russian,0.0,0.05,0.15000000000000002
FYUGP Russian,1,AEC,3,UK1AECRUS103,Introductory Russian,0.0,0.05,0.15000000000000002
FYUGP Russian,1,AEC,3,UK1AECRUS102,Essential Russian,0.0,0.05,0.15000000000000002
FYUGP Russian,1,AEC,3,UK1AECRUS101,Elementary Russian,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL106,കാവ്യലോകം,0.0,0.05,0.15000000000000002
FYUGP Malayalam,2,AEC,3,UK2AECMAL104,ഗദ്യസമീക്ഷ,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG109,"Literature, Law, and Culture I",0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG108,"Literature, Language, and Culture I",0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG107,LANGUAGE FOR DEVELOPMENTAL STUDIES,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG106,ENGLISH FOR SOCIAL SCIENCES,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG105,"Reflections on Language, Literature, and Society 1",0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG104,Business Communication I,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG103,Science Through the Prism of English I,0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG102,"Food, Literature and Culture 1",0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG101,"Literature, Language, and Performing Arts I",0.0,0.05,0.15000000000000002
FYUGP English,1,AEC,3,UK1AECENG100,Voices of Humanity 1,0.0,0.05,0.15000000000000002
FYUGP Arabic,2,AEC,3,UK2AECARA102,Basic Arabic II,0.0,0.05,0.15000000000000002
FYUGP Arabic,2,AEC,3,UK2AECARA101,Functional Arabic - II,0.0,0.05,0.15000000000000002
FYUGP Arabic,2,AEC,3,UK2AECARA100,Communicative Arabic - II,0.0,0.05,0.15000000000000002
FYUGP Arabic,1,AEC,3,UK1AECARA102,Basic Arabic I,0.0,0.05,0.15000000000000002
FYUGP Arabic,1,AEC,3,UK1AECARA101,Functional Arabic - I,0.0,0.05,0.15000000000000002
FYUGP Arabic,1,AEC,3,UK1AECARA100,Communicative Arabic - I,0.0,0.05,0.15000000000000002
FYUGP Journalism,3,VAC,2,UK3VACJMC200,Media & Civic Engagement,0.0,0.04,0.08
FYUGP Journalism,3,VAC,2,UK3VACJMC201,Geriatric Care and Media,0.0,0.04,0.08
FYUGP Journalism,4,VAC,2,UK4VACJMC200,Environmental Journalism,0.0,0.04,0.08
FYUGP Journalism,4,VAC,2,UK4VACJMC201,Inclusivity and Media Practices,0.0,0.04,0.08
FYUGP Linguistics,3,VAC,2,UK3VACLIN200,Ecolinguistics,0.0,0.04,0.08
FYUGP Linguistics,4,VAC,2,UK4VACLIN200,Educational Linguistics,0.0,0.04,0.08
FYUGP Linguistics,4,VAC,2,UK4VACLIN201,Stylistics,0.0,0.04,0.08
FYUGP Malayalam,3,VAC,2,UK3VACMAL200,ഭിന്നശേഷിപഠനം,0.0,0.04,0.08
FYUGP Malayalam,3,VAC,2,UK3VACMAL201,സാഹിത്യവും ധർമ്മസംഹിതയും,0.0,0.04,0.08
FYUGP Malayalam,4,VAC,2,UK4VACMAL200,മാനവിക മലയാളം,0.0,0.04,0.08
FYUGP Malayalam,4,VAC,2,UK4VACMAL201,ഹരിത സൗന്ദര്യ ശാസ്ത്രം,0.0,0.04,0.08
FYUGP Malayalam,4,VAC,2,UK4VACMAL202,ടൂറിസവും സാംസ്കാരിക വിനിമയവും,0.0,0.04,0.08
FYUGP Tamil,4,VAC,2,UK4VACTAM200,Ara Ilakkiyam,0.0,0.04,0.08
FYUGP Tamil,4,VAC,2,UK4VACTAM201,Manitha Urimaikal,0.0,0.04,0.08
FYUGP Zoology,3,VAC,2,UK3VACZOO201,"Nutrition,Health and Wellness",0.0,0.04,0.08
FYUGP Zoology,4,VAC,2,UK4VACZOO201,Communcation and Popularisation of Life Science,0.0,0.04,0.08
FYUGP Economics,4,INT,4,UK4INTECO200,Internship,1.0,0.01,0.08
FYUGP Physics,3,VAC,2,UK3VACPHY201,Introduction to laboratory safety measurements,0.0,0.04,0.08
FYUGP Tamil,3,VAC,2,UK3VACTAM200,Mathippukkalvi,0.0,0.04,0.08
FYUGP Statistics,4,VAC,2,UK4VACSTA203,DATA ANALYSIS USING SPREADSHEETS,0.0,0.04,0.08
FYUGP Philosophy,4,VAC,2,UK4VACPHI203,Philosophy of Justice,0.0,0.04,0.08
FYUGP Physics,3,VAC,2,UK3VACPHY200,"Energy crisis, Sustainability and Management",0.0,0.04,0.08
FYUGP Philosophy,4,VAC,2,UK4VACPHI202,Philosophy of Human Resource Management,0.0,0.04,0.08
FYUGP Philosophy,4,VAC,2,UK4VACPHI201,Professional Ethics,0.0,0.04,0.08
FYUGP Mridangam,4,VAC,2,UK4VACMRD202,Elaborate Thaniyavarthanam II,0.0,0.04,0.08
FYUGP Mridangam,4,VAC,2,UK4VACMRD201,Rhythmology III,0.0,0.04,0.08
FYUGP Philosophy,4,VAC,2,UK4VACPHI200,Indian Ethics,0.0,0.04,0.08
FYUGP Philosophy,3,VAC,2,UK3VACPHI200,Philosophy of Values,0.0,0.04,0.08
FYUGP Microbiology,4,VAC,2,UK4VACMBY201,Microbes in Sustainable Agriculture and Development,0.0,0.04,0.08
FYUGP Microbiology,3,VAC,2,UK3VACMBY201,Microbial Waste Management,0.0,0.04,0.08
FYUGP Mathematics,4,VAC,2,UK4VACMAT201,Mathematics in Nature,0.0,0.04,0.08
FYUGP Mathematics,4,VAC,2,UK4VACMAT200,Introduction to Mathematical Modeling,0.0,0.04,0.08
FYUGP Mathematics,3,VAC,2,UK3VACMAT201,Project Management and Game Theory,0.0,0.04,0.08
FYUGP Mathematics,3,VAC,2,UK3VACMAT200,Introduction to Actuarial Mathematics,0.0,0.04,0.08
FYUGP Mridangam,3,VAC,2,UK3VACMRD201,Model Thaniyavarthanam II,0.0,0.04,0.08
FYUGP Microbiology,4,VAC,2,UK4VACMBY202,One Health Approach for Emerging Pathogens,0.0,0.04,0.08
FYUGP Psychology,4,VAC,2,UK4VACPSY207,PSYCHOLOGY OF GENDER ROLES AND SOCIALIZATION,0.0,0.04,0.08
FYUGP Russian,3,VAC,2,UK3VACRUS201,Russian for Tourists and Businessmen,0.0,0.04,0.08
FYUGP Statistics,3,VAC,2,UK3VACSTA202,AN INTRODUCTION TO R,0.0,0.04,0.08
FYUGP Statistics,3,VAC,2,UK3VACSTA201,DATA VISUALISATION AND INTERPRETATION,0.0,0.04,0.08
FYUGP Sociology,4,VAC,2,UK4VACSGY215,Human Rights and Advocacy,0.0,0.04,0.08
FYUGP Sociology,3,VAC,2,UK3VACSGY214,Social Justice:Concpet and Practice,0.0,0.04,0.08
FYUGP Sociology,4,VAC,2,UK4VACSGY217,Professional Networking and Leadership,0.0,0.04,0.08
FYUGP Sociology,4,VAC,2,UK4VACSGY216,Ethics and Society,0.0,0.04,0.08
FYUGP Social Work,4,VAC,2,UK4VACSWK205,Option 2: Stress Management,0.0,0.04,0.08
FYUGP Sociology,3,VAC,2,UK3VACSGY213,Care Economy:Values and Norms,0.0,0.04,0.08
FYUGP Social Work,4,VAC,2,UK4VACSWK204,Option 1: Yoga and Wellness,0.0,0.04,0.08
FYUGP Social Work,4,VAC,2,UK4VACSWK203,Option 2: Peer Education for Adolescents,0.0,0.04,0.08
FYUGP Social Work,3,VAC,2,UK3VACSWK201,Option 2: Personal Health Development,0.0,0.04,0.08
FYUGP Social Work,4,VAC,2,UK4VACSWK202,Option 1: Self-Development,0.0,0.04,0.08
FYUGP Russian,4,VAC,2,UK4VACRUS203,Russian Culture and Society,0.0,0.04,0.08
FYUGP Social Work,3,VAC,2,UK3VACSWK200,Option 1: Sustainability Consciousness,0.0,0.04,0.08
FYUGP Electronics,3,VAC,2,UK3VACELE201,Renewable Energy Sources,0.0,0.04,0.08
FYUGP Electronics,4,VAC,2,UK4VACELE200,Life skills for Technicians and Scientists,0.0,0.04,0.08
and Industrial,4,VAC,2,UK4VACMBY201,Microbes in Sustainable Agriculture and Development,0.0,0.04,0.08
and Industrial,4,VAC,2,UK4VACMBY202,One Health Approach for Emerging Pathogens,0.0,0.04,0.08
FYUGP Biotechnology,3,VAC,2,UK3VACBIT200,"IPR,Bioethics and Biosafety",0.0,0.04,0.08
FYUGP Biotechnology,4,VAC,2,UK4VACBIT201,Good Laboratory Practices and Quality Control in Biotechnology,0.0,0.04,0.08
FYUGP Biotechnology,4,VAC,2,UK4VACBIT202,Environmental Monitoring and Assessment,0.0,0.04,0.08
FYUGP Botany,3,VAC,2,UK3VACBOT201,Green initiatives for Sustainability,0.0,0.04,0.08
FYUGP Botany,3,VAC,2,UK3VACBOT202,Bioethics & IPR,0.0,0.04,0.08
FYUGP Botany,4,VAC,2,UK4VACBOT201,Entrepreneurship in Plant Science,0.0,0.04,0.08
FYUGP Botany,4,VAC,2,UK4VACBOT202,Biodegradable waste management.,0.0,0.04,0.08
FYUGP Botany,4,VAC,2,UK4VACBOT203,Phyto-nutraceuticals,0.0,0.04,0.08
FYUGP Botany,4,VAC,2,UK4VACBOT204,Disaster Management,0.0,0.04,0.08
FYUGP BPA Music,3,VAC,2,UK3VACMUV201,Various Musical Genres-I,0.0,0.04,0.08
FYUGP BPA Music,4,VAC,2,UK4VACMUV201,Musicians and Composers,0.0,0.04,0.08
FYUGP BPA Music,4,VAC,2,UK4VACMUV202,Various Musical Genres-II,0.0,0.04,0.08
FYUGP BPA Veena,3,VAC,2,UK3VACVNA201,Various Musical Genres-I,0.0,0.04,0.08
FYUGP BPA Veena,4,VAC,2,UK4VACVNA201,Musicians and Composers,0.0,0.04,0.08
FYUGP BPA Veena,4,VAC,2,UK4VACVNA202,Various Musical Genres-II,0.0,0.04,0.08
FYUGP BPA Violin,3,VAC,2,UK3VACVIO200,Musical Forms-II,0.0,0.04,0.08
FYUGP BPA Violin,4,VAC,2,UK4VACVIO200,Musicians and Composers,0.0,0.04,0.08
FYUGP BPA Violin,4,VAC,2,UK4VACVIO201,Musical Forms III,0.0,0.04,0.08
FYUGP Chemistry,3,VAC,2,UK3VACCHE200,LABORATORY SAFETY,0.0,0.04,0.08
FYUGP Chemistry,4,VAC,2,UK4VACCHE200,SUSTAINABLE CHEMSITRY,0.0,0.04,0.08
FYUGP Chemistry,4,VAC,2,UK4VACCHE201,SCIENTIFIC COMMUNICATION & ETHICS,0.0,0.04,0.08
FYUGP Commerce,3,VAC,2,UK3VACCOM200,Business and Professional Ethics,0.0,0.04,0.08
FYUGP Commerce,4,VAC,2,UK4VACCOM200,Consumer Rights and Protection,0.0,0.04,0.08
FYUGP Commerce,4,VAC,2,UK4VACCOM201,Sustainable Business Practices,0.0,0.04,0.08
FYUGP Economics,3,VAC,2,UK3VACECO200,Environment and Climate Change,0.0,0.04,0.08
FYUGP Economics,4,VAC,2,UK4VACECO200,"Public Policy,Value and Ethics",0.0,0.04,0.08
FYUGP Economics,4,VAC,2,UK4VACECO201,Women and Development,0.0,0.04,0.08
FYUGP Electronics,3,VAC,2,UK3VACELE200,Professional Ethics for Technicians and Scientists,0.0,0.04,0.08
FYUGP Geology,4,VAC,2,UK4VACGLY221,Earth and Environment,0.0,0.04,0.08
FYUGP German,3,VAC,2,UK3VACGER201,GERMAN CULTURE AND SOCIETY,0.0,0.04,0.08
FYUGP Electronics,4,VAC,2,UK4VACELE201,Space Exploration Fundamentals,0.0,0.04,0.08
FYUGP Physics,3,VAC,2,UK3VACPHY202,The history of physics and its influence on society,0.0,0.04,0.08
FYUGP Physics,4,VAC,2,UK4VACPHY200,Introductory course on physics in financial market,0.0,0.04,0.08
FYUGP Physics,4,VAC,2,UK4VACPHY201,Research and Publication Ethics,0.0,0.04,0.08
FYUGP Physics,4,VAC,2,UK4VACPHY202,Disaster management,0.0,0.04,0.08
FYUGP Psychology,3,VAC,2,UK3VACPSY200,ESSENTIALS OF PSYCHOLOGICAL FIRST AID,0.0,0.04,0.08
FYUGP Psychology,3,VAC,2,UK3VACPSY201,PSYCHOLOGICAL FIRST AID: THEORY AND PRACTICE,0.0,0.04,0.08
FYUGP Psychology,3,VAC,2,UK3VACPSY202,THEME-CENTERED INTERACTION FOR PERSONAL AND PROFESSIONAL DEVELOPME,0.0,0.04,0.08
FYUGP Psychology,4,VAC,2,UK4VACPSY203,PSYCHOLOGY OF RELATIONSHIPS,0.0,0.04,0.08
FYUGP Psychology,4,VAC,2,UK4VACPSY204,PSYCHOLOGY OF WELL-BEING,0.0,0.04,0.08
FYUGP Psychology,4,VAC,2,UK4VACPSY205,"GENDER, SEXUALITY AND YOUTH MENTAL HEALTH",0.0,0.04,0.08
FYUGP Psychology,4,VAC,2,UK4VACPSY206,SERVICE LEARNING AND SOCIAL INTERVENTIONS,0.0,0.04,0.08
FYUGP Statistics,4,VAC,2,UK4VACSTA201,BIG DATA ANALYSIS,0.0,0.04,0.08
FYUGP Statistics,4,VAC,2,UK4VACSTA202,STUDY DESIGN IN RESEARCH,0.0,0.04,0.08
FYUGP BA Music,4,VAC,2,UK4VACMUS202,Prominent Artists from Kerala – 20th Century,0.0,0.04,0.08
FYUGP BA Music,4,VAC,2,UK4VACMUS203,Basic Principles of audio & Video Production,0.0,0.04,0.08
FYUGP Arabic,3,VAC,2,UK3VACARA200,Arabic for Human Values,0.0,0.04,0.08
FYUGP Arabic,4,VAC,2,UK4VACARA200,Arabic for Environmental Ethics,0.0,0.04,0.08
FYUGP Arabic,4,VAC,2,UK4VACARA201,Arabic for Gender Justice,0.0,0.04,0.08
FYUGP BA Music,3,VAC,2,UK3VACMUS201,Nationalism through Music,0.0,0.04,0.08
FYUGP BA Music,3,VAC,2,UK3VACMUS202,Introduction to Media Studies,0.0,0.04,0.08
FYUGP BA Music,4,VAC,2,UK4VACMUS201,Contribution of Women Artists,0.0,0.04,0.08
FYUGP Biochemistry,3,VAC,2,UK3VACBCH201,Drug Abuse and Prevention,0.0,0.04,0.08
FYUGP Biochemistry,3,VAC,2,UK3VACBCH202,Fermentation technology,0.0,0.04,0.08
FYUGP BA Music,4,VAC,2,UK4VACMUS204,Digital Media for Musicians,0.0,0.04,0.08
FYUGP Biochemistry,3,VAC,2,UK3VACBCH200,Basic dietetics,0.0,0.04,0.08
FYUGP Biochemistry,4,VAC,2,UK4VACBCH200,Play of hormones,0.0,0.04,0.08
FYUGP Biochemistry,4,VAC,2,UK4VACBCH201,Science journalism,0.0,0.04,0.08
and Industrial,3,VAC,2,UK3VACMBY201,Microbial Waste Management,0.0,0.04,0.08
FYUGP Biochemistry,4,VAC,2,UK4VACBCH202,Ecology and environmental studies,0.0,0.04,0.08
FYUGP History,4,VAC,2,UK4VACHIS200,Gender Rights in Modern India,0.0,0.04,0.08
FYUGP History,4,VAC,2,UK4VACHIS201,Ecology and Sustainability,0.0,0.04,0.08
FYUGP German,4,VAC,2,UK4VACGER202,GERMAN THEATRE,0.0,0.04,0.08
FYUGP English,3,VAC,2,UK3VACENG200,"DIVERSITY, EQUITY AND INCLUSION",0.0,0.04,0.08
FYUGP English,3,VAC,2,UK3VACENG201,ENVIRONMENTAL NARRATIVES,0.0,0.04,0.08
